Latitude,Longitude,ID
-154.617673747436,339.956544576835,A
-154.306368387748,337.780132010787,A
-158.348716628323,334.048713104127,A
-154.306368387748,337.780132010787,A
-159.59261623068,340.423043638363,A
-151.66361906423,343.221543421666,A
-151.663412108343,337.313653356138,A
-149.798067252638,346.486394956027,A
-160.370206847656,334.670473367162,A
-163.013087573273,339.645636062748,A
-170.00965789217,337.779806301897,A
-172.885898866118,325.886188238493,A
-173.507450363915,311.582897275033,A
-169.776164855429,289.81668730862,A
-168.68785255017,279.399948108839,A
-170.087167613462,265.407475239339,A
-149.642499643103,242.164210666592,A
-137.748724547097,238.821646601911,A
-121.735131720944,225.450923133449,A
-80.1462650465119,230.659317297143,A
-56.5920737911647,229.804218303375,A
-39.8787782665123,239.987630828196,A
-43.6101050915556,253.513784028923,A
-19.7450668647045,262.608949151678,A
1.08828086472978,273.181032297265,A
28.7624184034309,275.824109344481,A
53.871236308776,272.947852520319,A
44.698346537782,294.247560729105,A
36.6137818651395,290.049804344171,A
49.5179862222281,295.335914461914,A
39.5677469858692,308.706577873654,A
18.5012212740224,314.536743919577,A
7.07397054078981,310.26126705794,A
-3.42042061005676,306.9186413435,A
-10.0280225549028,309.639458155575,A
-23.3986816199627,304.042364042262,A
-39.64555889934,302.409929839149,A
-52.8607480268022,304.586558761704,A
-83.7217758465136,319.589702666272,A
-89.8633151702792,332.416115792928,A
-98.8031616018981,351.150520569569,A
-111.396133958316,360.789881341621,A
-121.813159687884,383.022380531561,A
-147.699216630125,415.749428865101,A
-146.921357388001,416.060479805073,A
-147.699274253929,416.060335872182,A
-141.324579574523,416.682367302774,A
-144.122855232499,416.216069495019,A
-145.055735564626,416.526947325915,A
-143.3455388405,416.215996869674,A
-145.367137322441,416.83778347688,A
-144.745058837603,420.258181157475,A
-146.2999572522,418.858882339201,A
-148.16581916477,419.169816036082,A
-153.762475358693,446.222139728429,A
-172.652129744061,435.2614027299,A
-204.680062089849,425.932790762798,A
-230.410600409869,434.87252478482,A
-249.844863998546,445.911016219109,A
-243.781517602014,439.381061399623,A
-231.731704881081,431.530149018255,A
-229.244156708444,421.579804570006,A
-206.700781651523,405.099653618143,A
-190.609761221333,413.572744878524,A
-165.811579547805,435.88319422794,A
-152.052559150287,416.993148152459,A
-151.897115680518,417.615087781595,A
-147.543898851177,413.417307545334,A
-143.345571100901,402.223438719534,A
-133.784173360999,390.796107632054,A
-126.088601084627,377.814027582992,A
-125.932767464455,369.107667326355,A
-135.41647152423,358.691119883344,A
-148.32084076643,349.362666144079,A
-153.296038647493,341.900012307613,A
-161.84697054092,336.458456776891,A
-158.737496418203,333.970881210505,A
-159.048484007576,333.504508919222,A
-158.115565060246,335.681099539681,A
-162.780013965574,336.458337810579,A
-138.059823836918,338.168604792223,A
-129.353000072249,357.602806339308,A
-133.706556062921,378.125083499829,A
-140.39197102675,396.626285522359,A
-148.476220383465,419.169982767135,A
-146.999776151269,415.827126197567,A
-147.621305346709,417.070958918136,A
-148.554240194348,434.017489442407,A
-152.130240410917,442.568433310338,A
-156.638918186815,436.038612635698,A
-162.702205171431,430.597074891033,A
-160.136759965262,418.23708327195,A
-140.391936587872,415.749510175955,A
-140.314300700919,401.990039900122,A
-142.024364339334,392.350812614181,A
-143.734769684359,378.980098963447,A
-153.840233823859,368.097109210695,A
-150.108741613927,357.991494503044,A
-158.659592604536,342.444278177943,A
-160.292332710152,335.836585058534,A
-158.11593560486,327.596365936864,A
-166.355937922216,326.81899249834,A
-176.617048905389,318.734473385546,A
-185.556915749946,311.660360910683,A
-182.602521118835,295.957837666002,A
-161.458336107118,298.134435649307,A
-145.677761129843,315.780576178707,A
-163.246489650575,337.702112263182,A
-140.391682412524,357.913683108471,A
-147.465909775106,348.041073871763,A
-158.659744478388,343.066032674313,A
-162.157888472573,337.857740934563,A
-164.645850123172,350.606323842309,A
-166.355637626567,349.984655972727,A
-172.574466991235,352.472274281398,A
-171.641896796136,354.182356338419,A
-166.200150624407,354.02694433734,A
-173.818463991605,357.602768962377,A
-171.486200710109,355.581612923985,A
-170.398315197648,351.072730382257,A
-163.401981546392,343.29920151029,A
-158.115639974574,339.878897069516,A
-154.851092811521,338.323961202111,A
-154.850998811201,336.769301044815,A
-154.695483309394,337.080311275997,A
-158.271078152455,334.90371956946,A
-154.850921058731,341.433486646393,A
-158.737396197443,336.769469305853,A
-154.53995685251,337.857635005315,A
-152.82958595232,338.324135236215,A
-160.914391853989,336.769373643479,A
-161.069495612811,339.101587049773,A
-159.359663412207,336.613874522884,A
-154.53957302768,336.147656952168,A
