x,y,ID
-58.13421999999999,-23.268431,4
-58.116453,-23.248808,4
-58.116453,-23.248819,4
-58.145056000000004,-23.288677,4
-58.145442,-23.288215,4
-58.145378,-23.288429999999998,4
-58.145378,-23.28872,4
-58.12619399999999,-23.260739,4
-58.126152000000005,-23.260803,4
-58.126152000000005,-23.26075,4
-58.144777000000005,-23.289471,4
-58.126538000000004,-23.261704,4
-58.126667000000005,-23.261919,4
-58.14484100000001,-23.289117,4
-58.14512,-23.289503,4
-58.147544999999994,-23.289857,4
-58.147652,-23.29005,4
-58.144583999999995,-23.290844,4
-58.141557999999996,-23.291155,4
-58.129456000000005,-23.27916,4
-58.114779000000006,-23.246073000000003,4
-58.110380000000006,-23.249655999999998,4
-58.110744999999994,-23.275234,4
-58.119564000000004,-23.282229,4
-58.134648999999996,-23.284482,4
-58.134735,-23.284299,4
-58.134692,-23.284439000000003,4
-58.134327,-23.257434,4
-58.11023,-23.247595999999998,4
-58.14164399999999,-23.286552,4
-58.141065000000005,-23.285469,4
-58.145056000000004,-23.291284,4
-58.145013,-23.29137,4
-58.145399,-23.290286,4
-58.14514200000001,-23.28932,4
-58.143896999999996,-23.296788,4
-58.157973,-23.29402,4
-58.162801,-23.263164,4
-58.135571,-23.254194000000002,4
-58.13559300000001,-23.254087,4
-58.145249,-23.288741,4
-58.140163,-23.265363,4
-58.13748100000001,-23.279182000000002,4
-58.171105000000004,-23.285029,4
-58.155077,-23.297442,4
-58.168659,-23.289095,4
-58.168186999999996,-23.288859,4
-58.154540000000004,-23.298773,4
-58.152223,-23.299352,4
-58.168358999999995,-23.288655,4
-58.150978,-23.29888,4
-58.151279,-23.299052,4
-58.151343000000004,-23.29874,4
-58.151493,-23.300725,4
-58.151,-23.301057999999998,4
-58.150828000000004,-23.300983,4
-58.147266,-23.296561999999998,4
-58.147352000000005,-23.296584,4
-58.147309,-23.296584,4
-58.147352000000005,-23.296734,4
-58.147652,-23.296713,4
-58.144518999999995,-23.296283,4
-58.151793000000005,-23.306604999999998,4
-58.152351,-23.307141,4
-58.152373,-23.308815,4
-58.153167,-23.309973,4
-58.153144999999995,-23.309834,4
-58.153939,-23.310564000000003,4
-58.153918000000004,-23.310585,4
-58.153939,-23.310606,4
-58.158724,-23.316432,4
-58.155269999999994,-23.324876,4
-58.152051,-23.31876,4
-58.150313,-23.317945,4
-58.150249,-23.317891,4
-58.16634200000001,-23.315424,4
-58.182370999999996,-23.311282000000002,4
-58.19895699999999,-23.332535999999998,4
-58.162887,-23.317591,4
-58.151708,-23.316829000000002,4
-58.151751000000004,-23.316454,4
-58.153102000000004,-23.316582,4
-58.151665,-23.316336,4
-58.151256999999994,-23.316475,4
-58.15203,-23.314941,4
-58.173809,-23.285995,4
-58.131087,-23.272787,4
-58.16194300000001,-23.286735,4
-58.169088,-23.27871,4
-58.16956,-23.280115,4
-58.151557,-23.300639,4
-58.151236,-23.300843,4
-58.151793000000005,-23.300114,4
-58.169689,-23.280416,4
-58.150806,-23.297721,4
-58.150764,-23.301069000000002,4
-58.150957,-23.301069000000002,4
-58.151171,-23.300767999999998,4
-58.16383100000001,-23.280201,4
-58.165913,-23.288248,4
-58.15218,-23.30242,4
-58.168037,-23.302968,4
-58.162565,-23.295017,4
-58.152908999999994,-23.30845,4
-58.15469,-23.29756,4
-58.149111,-23.296509,4
-58.14115,-23.297828,4
-58.141000000000005,-23.297689000000002,4
-58.138940000000005,-23.298118,4
-58.129928,-23.305725,4
-58.129864000000005,-23.305736,4
-58.141236,-23.297442,4
-58.14125799999999,-23.297442,4
-58.137374,-23.297764,4
-58.13020699999999,-23.285673000000003,4
-58.130164,-23.285673000000003,4
-58.130014,-23.285823,4
-58.123813,-23.28239,4
-58.131193999999994,-23.295543,4
-58.122718000000006,-23.289299,4
-58.127224,-23.294898999999997,4
-58.125701,-23.294352,4
-58.12568,-23.294309,4
-58.124499,-23.29344,4
-58.109329,-23.283409,4
-58.13055,-23.28122,4
-58.1304,-23.281156,4
-58.112354,-23.279182000000002,4
-58.131602,-23.281703,4
-58.130658,-23.281338,4
-58.130529,-23.281209,4
-58.13055,-23.281274,4
-58.141043,-23.297667999999998,4
-58.13679499999999,-23.301991,4
-58.140314000000004,-23.298408,4
-58.140528,-23.297764,4
-58.12900500000001,-23.294942000000002,4
-58.122375,-23.291112,4
-58.115272999999995,-23.289095,4
-58.130658,-23.294985,4
-58.117011,-23.295854000000002,4
-58.092763,-23.274901,4
-58.06268000000001,-23.248207999999998,4
-58.098620999999994,-23.251845,4
-58.095188,-23.267498,4
-58.095102000000004,-23.267294,4
-58.103149,-23.25045,4
-58.103685,-23.272337,4
-58.10325600000001,-23.271693,4
-58.117847,-23.254859,4
-58.116903,-23.258797,4
-58.125336,-23.295103,4
-58.122761,-23.290704,4
-58.122890000000005,-23.286456,4
-58.135293000000004,-23.29726,4
-58.113383999999996,-23.281145000000002,4
-58.131409,-23.268710000000002,4
-58.132417000000004,-23.273689,4
-58.110938,-23.279792999999998,4
-58.110402,-23.28019,4
-58.109156999999996,-23.279589,4
-58.109908,-23.279493,4
-58.105617,-23.276103,4
-58.094437,-23.256769,4
-58.105208999999995,-23.267112,4
-58.101454000000004,-23.26105,4
-58.102527,-23.267401,4
-58.103342000000005,-23.269891,4
-58.115508999999996,-23.273367,4
-58.129992,-23.256694,4
-58.116023999999996,-23.274568,4
-58.128555000000006,-23.24324,4
-58.127933,-23.246416,4
-58.128834,-23.254098000000003,4
-58.128319,-23.253465,4
-58.116174,-23.261415,4
-58.124478,-23.260986,4
-58.120916,-23.270116,4
-58.121023,-23.270341000000002,4
-58.120766,-23.270373,4
-58.110594999999996,-23.273034,4
-58.120872999999996,-23.27017,4
-58.121258999999995,-23.270148000000002,4
-58.120852,-23.270148000000002,4
-58.12181700000001,-23.270352,4
-58.120852,-23.270201999999998,4
-58.121559999999995,-23.270352,4
-58.110552,-23.27165,4
-58.110572999999995,-23.272026,4
-58.112977,-23.287314000000002,4
-58.113041,-23.287518,4
-58.113041,-23.287497000000002,4
-58.113898999999996,-23.290789999999998,4
-58.113749,-23.290082,4
-58.118899,-23.29373,4
-58.120852,-23.294792,4
-58.133748,-23.297453,4
-58.143876,-23.304598000000002,4
-58.153144999999995,-23.309941000000002,4
-58.153124,-23.30992,4
-58.147974,-23.330863,4
-58.13437,-23.337654,4
-58.139198,-23.338137,4
-58.133104,-23.344896,4
-58.138876,-23.339263,4
-58.12664029999999,-23.348278,5
-58.125679000000005,-23.349407,5
-58.125679000000005,-23.348764000000003,5
-58.126945400000004,-23.3477,5
-58.127079,-23.347908,5
-58.1270637,-23.347864,5
-58.1238098,-23.349519,5
-58.124790100000006,-23.347192,5
-58.12473670000001,-23.347162,5
-58.1246871,-23.347173,5
-58.124744400000004,-23.347209,5
-58.124717700000005,-23.34712,5
-58.123138399999995,-23.349285000000002,5
-58.1247024,-23.347209,5
-58.12482070000001,-23.347162,5
-58.124732900000005,-23.347145,5
-58.124782499999995,-23.34711,5
-58.12473670000001,-23.347166,5
-58.127677899999995,-23.348501000000002,5
-58.1245918,-23.347122,5
-58.1245956,-23.347061,5
-58.12471,-23.347162,5
-58.12473670000001,-23.347131,5
-58.124729099999996,-23.347133,5
-58.124748200000006,-23.347160000000002,5
-58.12463760000001,-23.347078,5
-58.1246681,-23.347215,5
-58.1247215,-23.347164000000003,5
-58.1151733,-23.35181,5
-58.0961608,-23.359142000000002,5
-58.0967483,-23.357889,5
-58.1069755,-23.345495,5
-58.124748200000006,-23.347220999999998,5
-58.1247253,-23.347171,5
-58.12471,-23.347148,5
-58.124759600000004,-23.347167000000002,5
-58.1247024,-23.347166,5
-58.1147804,-23.369823,5
-58.0936431,-23.381702,5
-58.089527100000005,-23.368017000000002,5
-58.08977120000001,-23.367614,5
-58.0895042,-23.367798999999998,5
-58.0895767,-23.367835,5
-58.0895843,-23.367692,5
-58.0895538,-23.367769,5
-58.0904846,-23.3659,5
-58.110080700000005,-23.351782999999998,5
-58.124691000000006,-23.347175,5
-58.124744400000004,-23.347151999999998,5
-58.124706200000006,-23.347129000000002,5
-58.1243705,-23.347108,5
-58.1245384,-23.347583,5
-58.124633700000004,-23.347402,5
-58.12457270000001,-23.347486,5
-58.1245803,-23.347476,5
-58.1246414,-23.347478,5
-58.12463760000001,-23.347535999999998,5
-58.12541579999999,-23.344831,5
-58.124607,-23.347494,5
-58.124916000000006,-23.344364000000002,5
-58.124916000000006,-23.344396,5
-58.1248855,-23.344352,5
-58.124565100000005,-23.343967000000003,5
-58.124549800000004,-23.343942000000002,5
-58.124469700000006,-23.344013,5
-58.116527500000004,-23.35238,5
-58.1229591,-23.350970999999998,5
-58.123706799999994,-23.35029,5
-58.1246414,-23.343961,5
-58.1246147,-23.34395,5
-58.124649,-23.343919,5
-58.1209907,-23.350553,5
-58.12100600000001,-23.350502,5
-58.1206054,-23.350604999999998,5
-58.1191635,-23.348691,5
-58.1191902,-23.348712,5
-58.1031608,-23.356057999999997,5
-58.103156999999996,-23.356012,5
-58.1151199,-23.348236,5
-58.1191444,-23.348741,5
-58.1191596,-23.348731,5
-58.11940379999999,-23.348644,5
-58.119113899999995,-23.348697,5
-58.1191635,-23.348695000000003,5
-58.119152,-23.348760000000002,5
-58.1191749,-23.348812,5
-58.119148200000005,-23.348726,5
-58.1191978,-23.348716,5
-58.119155799999994,-23.348716,5
-58.119152,-23.348693,5
-58.119152,-23.348748999999998,5
-58.119152,-23.348726,5
-58.1191749,-23.348714,5
-58.1191596,-23.348724,5
-58.1106071,-23.351945,5
-58.11454770000001,-23.347845,5
-58.119152,-23.348737,5
-58.1191749,-23.34873,5
-58.119182499999994,-23.348743,5
-58.1136016,-23.348941,5
-58.092144,-23.351089,5
-58.083129799999995,-23.349838000000002,5
-58.083080200000005,-23.349822,5
-58.0831718,-23.349884,5
-58.0831871,-23.349935000000002,5
-58.092231700000006,-23.343345000000003,5
-58.1033248,-23.345771,5
-58.1033248,-23.345879999999998,5
-58.119228299999996,-23.348695000000003,5
-58.1135635,-23.348947,5
-58.0868339,-23.344797,5
-58.1059875,-23.35013,5
-58.1076927,-23.348905,5
-58.10772320000001,-23.34902,5
-58.1132507,-23.353061,5
-58.113513899999994,-23.348939,5
-58.114303500000005,-23.34905,5
-58.1135253,-23.348934,5
-58.1134681,-23.348958,5
-58.1137962,-23.354118,5
-58.11097710000001,-23.361824,5
-58.112335200000004,-23.352722,5
-58.11222829999999,-23.352722,5
-58.113437600000005,-23.348644,5
-58.113437600000005,-23.348674,5
-58.1144294,-23.347870999999998,5
-58.1132659,-23.34902,5
-58.1133079,-23.349027,5
-58.1130828,-23.348812,5
-58.11455529999999,-23.347848000000003,5
-58.113407099999996,-23.348831,5
-58.1137962,-23.348878,5
-58.1150207,-23.350054999999998,5
-58.1150245,-23.351844,5
-58.117645200000005,-23.352354000000002,5
-58.115959100000005,-23.353523000000003,5
-58.118114399999996,-23.353431,5
-58.12018199999999,-23.354743,5
-58.11940379999999,-23.353425,5
-58.116764,-23.351108,5
-58.115093200000004,-23.35184,5
-58.114993999999996,-23.351817999999998,5
-58.1251907,-23.350251999999998,5
-58.1258544,-23.349889,5
-58.1337585,-23.35021,5
-58.1252899,-23.349214,5
-58.1254196,-23.350126,5
-58.1253089,-23.350427,5
-58.12904350000001,-23.349945,5
-58.119338899999995,-23.360578,5
-58.125885,-23.349943,5
-58.119869200000004,-23.347396,5
-58.119823399999994,-23.347421,5
-58.119865399999995,-23.347473,5
-58.1199493,-23.347545,5
-58.119976,-23.347494,5
-58.118656099999995,-23.3469,5
-58.11985010000001,-23.347382999999997,5
-58.119758600000004,-23.347438,5
-58.119838699999995,-23.347433,5
-58.1195297,-23.347099,5
-58.1195259,-23.347126,5
-58.132492000000006,-23.350358,5
-58.1281051,-23.344631,5
-58.127880000000005,-23.344242,5
-58.132053299999995,-23.349544,5
-58.1328926,-23.350305,5
-58.136070200000006,-23.351799,5
-58.130123100000006,-23.349109,5
-58.11985010000001,-23.347412,5
-58.119811999999996,-23.34741,5
-58.1194915,-23.347177,5
-58.11954870000001,-23.347175,5
-58.11919399999999,-23.346982,5
-58.124801600000005,-23.354747,5
-58.1253967,-23.344846,5
-58.1256294,-23.34477,5
-58.1301422,-23.351570000000002,5
-58.1348953,-23.360785999999997,5
-58.1348762,-23.360167999999998,5
-58.130016299999994,-23.350744,5
-58.1196441,-23.34727,5
-58.11954870000001,-23.347210999999998,5
-58.1196098,-23.347188,5
-58.134174300000005,-23.357082000000002,5
-58.1223449,-23.351243,5
-58.1196556,-23.347297,5
-58.11988829999999,-23.34744,5
-58.1195678,-23.347162,5
-58.11937710000001,-23.347160000000002,5
-58.1192932,-23.347118,5
-58.1563682,-23.347309,5
-58.153243999999994,-23.355777,5
-58.17955010000001,-23.365935999999998,5
-58.159317,-23.343814000000002,5
-58.161205200000005,-23.338068,5
-58.1615905,-23.338024,5
-58.1623764,-23.337936,5
-58.1637878,-23.350687,5
-58.177787699999996,-23.358842000000003,5
-58.1778221,-23.358839,5
-58.1633949,-23.3507,5
-58.1628189,-23.338214,5
-58.1780662,-23.356451,5
-58.17202370000001,-23.364154,5
-58.173263500000004,-23.363096,5
-58.1749534,-23.365505,5
-58.1823272,-23.361089,5
-58.183898899999996,-23.367158,5
-58.19269179999999,-23.364027,5
-58.1926841,-23.36407,5
-58.1925544,-23.364475,5
-58.1925621,-23.364294,5
-58.1871948,-23.361951,5
-58.1830978,-23.359624,5
-58.1871986,-23.357379,5
-58.1931076,-23.363912,5
-58.1911125,-23.361304999999998,5
-58.1920814,-23.363108999999998,5
-58.192787100000004,-23.363086,5
-58.1924858,-23.362907,5
-58.1934471,-23.365043,5
-58.1956176,-23.364898,5
-58.194274899999996,-23.364852,5
-58.1910858,-23.363761,5
-58.187232900000005,-23.357779999999998,5
-58.18730920000001,-23.357772,5
-58.18683620000001,-23.357758999999998,5
-58.186882,-23.357753,5
-58.186901,-23.357758999999998,5
-58.173538199999996,-23.363523,5
-58.1735267,-23.364824,5
-58.1736564,-23.364686,5
-58.1720733,-23.363872,5
-58.1707839,-23.364839,5
-58.1708106,-23.364841000000002,5
-58.173542000000005,-23.364673,5
-58.1735725,-23.364788,5
-58.173633499999994,-23.364721,5
-58.17488470000001,-23.36466,5
-58.173618299999994,-23.364675,5
-58.17488470000001,-23.367092,5
-58.1741828,-23.365417,5
-58.173591599999995,-23.364717000000002,5
-58.1743392,-23.365503,5
-58.17366020000001,-23.365926,5
-58.174896200000006,-23.367015,5
-58.1735343,-23.364686,5
-58.173664,-23.364652,5
-58.173580099999995,-23.364755,5
-58.173679299999996,-23.365756,5
-58.1737174,-23.365985000000002,5
-58.173396999999994,-23.368459,5
-58.173374100000004,-23.368489999999998,5
-58.2069625,-23.370521,5
-58.206039399999995,-23.370376,5
-58.2061233,-23.370119,5
-58.20597070000001,-23.369954999999997,5
-58.1870269,-23.366403,5
-58.1897506,-23.366220000000002,5
-58.185989299999996,-23.366971,5
-58.18764870000001,-23.3668,5
-58.187480900000004,-23.366905,5
-58.1907501,-23.363912,5
-58.1922836,-23.362413,5
-58.1911392,-23.362955,5
-58.191204000000006,-23.362935999999998,5
-58.190540299999995,-23.367015,5
-58.1906051,-23.366923999999997,5
-58.190776799999995,-23.367418,5
-58.19070429999999,-23.368022,5
-58.190837800000004,-23.367767,5
-58.190811100000005,-23.367662,5
-58.1908187,-23.367721,5
-58.190833999999995,-23.367681,5
-58.1908149,-23.367701999999998,5
-58.190822600000004,-23.367637,5
-58.190837800000004,-23.367706,5
-58.19086070000001,-23.367652,5
-58.1908264,-23.367735999999997,5
-58.168056400000005,-23.346206,6
-58.16849129999999,-23.344039000000002,6
-58.168014500000005,-23.343667,6
-58.16793440000001,-23.343843,6
-58.1674995,-23.343593,6
-58.16771310000001,-23.343549,6
-58.167800899999996,-23.34365,6
-58.1677551,-23.343601,6
-58.16777420000001,-23.343698,6
-58.16796110000001,-23.343601,6
-58.1685485,-23.341558,6
-58.1686363,-23.341541,6
-58.168582900000004,-23.341542999999998,6
-58.16850279999999,-23.341482,6
-58.16865920000001,-23.341588,6
-58.16988370000001,-23.340251000000002,6
-58.1698379,-23.340291,6
-58.1699142,-23.340326,6
-58.170005700000004,-23.339965,6
-58.169979000000005,-23.339923000000002,6
-58.170066799999994,-23.339944,6
-58.170124,-23.339986,6
-58.16998670000001,-23.339935,6
-58.1700096,-23.340026,6
-58.1700706,-23.340038,6
-58.1701583,-23.339744,6
-58.1709671,-23.339895000000002,6
-58.17195890000001,-23.340116000000002,6
-58.1719703,-23.340142999999998,6
-58.1719703,-23.34023,6
-58.170673300000004,-23.339836,6
-58.170806799999994,-23.339601000000002,6
-58.17070379999999,-23.339838,6
-58.17070770000001,-23.339817,6
-58.16985699999999,-23.340282000000002,6
-58.170055299999994,-23.339757000000002,6
-58.169818799999994,-23.340789,6
-58.1697731,-23.34025,6
-58.1707191,-23.33979,6
-58.1707611,-23.339783999999998,6
-58.1707839,-23.342223999999998,6
-58.1658363,-23.350101000000002,6
-58.178245499999996,-23.347106,6
-58.178245499999996,-23.347087,6
-58.1782264,-23.347023999999998,6
-58.178222600000005,-23.347017,6
-58.1783561,-23.347013,6
-58.184429099999996,-23.347873,6
-58.1848411,-23.351352,6
-58.188964799999994,-23.355860999999997,6
-58.189514100000004,-23.355617000000002,6
-58.18950649999999,-23.355648000000002,6
-58.1895675,-23.355554,6
-58.189441599999995,-23.355657,6
-58.1896286,-23.355554,6
-58.1906623,-23.356962,6
-58.190765299999995,-23.356891,6
-58.200950600000006,-23.364673,6
-58.20560450000001,-23.367151,6
-58.205669400000005,-23.367033,6
-58.2055931,-23.367132,6
-58.20569989999999,-23.365951000000003,6
-58.2041358,-23.365385,6
-58.2037696,-23.365015,6
-58.2035865,-23.365022,6
-58.202785399999996,-23.365573,6
-58.20275110000001,-23.365484,6
-58.2028083,-23.365507,6
-58.20277779999999,-23.365535,6
-58.2028121,-23.365539000000002,6
-58.2029304,-23.363563,6
-58.2033157,-23.363533,6
-58.202880799999996,-23.363645,6
-58.202774,-23.365545,6
-58.2028083,-23.365589,6
-58.2028503,-23.36551,6
-58.211482999999994,-23.361362,6
-58.2142257,-23.355514000000003,6
-58.2142944,-23.355562,6
-58.214241,-23.355594,6
-58.213798499999996,-23.355974,6
-58.2172622,-23.356494,6
-58.217411,-23.356554,6
-58.2174644,-23.356648999999997,6
-58.217586499999996,-23.356815,6
-58.2186698,-23.357032,6
-58.2186546,-23.357025,6
-58.2186622,-23.357038,6
-58.218715599999996,-23.357007,6
-58.22029870000001,-23.360208,6
-58.220428399999996,-23.360164,6
-58.2240524,-23.347549,6
-58.228733,-23.338684,6
-58.2275924,-23.337871,6
-58.22741310000001,-23.337936,6
-58.2276458,-23.335624,6
-58.2404556,-23.33566,6
-58.2470664,-23.333995,6
-58.250350899999994,-23.333328,6
-58.26339720000001,-23.32739,6
-58.264331799999994,-23.327257,6
-58.2651557,-23.326898,6
-58.267055500000005,-23.328741,6
-58.266036899999996,-23.329053,6
-58.265590599999996,-23.329328,6
-58.2782402,-23.331851,6
-58.2780647,-23.332019,6
-58.277995999999995,-23.332056,6
-58.278198200000006,-23.331999999999997,6
-58.2846755,-23.335247,6
-58.2875823,-23.336149,6
-58.287940899999995,-23.335995999999998,6
-58.2879219,-23.335985,6
-58.2918319,-23.340488,6
-58.3006629,-23.344285,6
-58.3005981,-23.344343,6
-58.2934455,-23.339078,6
-58.291911999999996,-23.340471,6
-58.291851,-23.340456,6
-58.2919845,-23.340492,6
-58.298316899999996,-23.344392000000003,6
-58.2983245,-23.344491,6
-58.29824059999999,-23.344497,6
-58.2999267,-23.344888,6
-58.30222320000001,-23.343742000000002,6
-58.3023376,-23.343641,6
-58.30227270000001,-23.343637,6
-58.30228420000001,-23.343764999999998,6
-58.3064537,-23.347177,6
-58.31655500000001,-23.35218,6
-58.3164215,-23.351705,6
-58.316509200000006,-23.351478,6
-58.3119316,-23.344518,6
-58.3089256,-23.343589,6
-58.307228,-23.344713,6
-58.3072509,-23.344757,6
-58.309658,-23.347414,6
-58.30967710000001,-23.34744,6
-58.30638879999999,-23.347822,6
-58.3064002,-23.347151999999998,6
-58.2900772,-23.332901,6
-58.2757644,-23.326551000000002,6
-58.2622718,-23.330326,6
-58.2622756,-23.330266,6
-58.256660399999994,-23.334455,6
-58.2572059,-23.33406,6
-58.257614100000005,-23.334235999999997,6
-58.25837320000001,-23.335178,6
-58.254734,-23.335720000000002,6
-58.2406578,-23.335853,6
-58.2090873,-23.343985999999997,6
-58.213260600000005,-23.351648,6
-58.211418099999996,-23.351459,6
-58.2118721,-23.35316,6
-58.211399,-23.353136,6
-58.211338,-23.353191,6
-58.2151794,-23.385259,6
-58.219245900000004,-23.382303,6
-58.2179641,-23.395959,6
-58.208648600000004,-23.375051000000003,6
-58.2078323,-23.372842000000002,6
-58.20680229999999,-23.372114,6
-58.206809899999996,-23.372093,6
-58.206863399999996,-23.372022,6
-58.205760899999994,-23.371372,6
-58.2057914,-23.371385,6
-58.1967201,-23.379472,6
-58.19537729999999,-23.407623,6
-58.192703200000004,-23.410703,6
-58.191291799999995,-23.408767,6
-58.1913032,-23.408662,6
-58.1904449,-23.419219000000002,6
-58.1902694,-23.418304,6
-58.190460200000004,-23.421031,6
-58.1889915,-23.418466,6
-58.192604,-23.418692999999998,6
-58.193450899999995,-23.419273,6
-58.1915931,-23.418461999999998,6
-58.1890296,-23.418529,6
-58.1891098,-23.418518,6
-58.188861800000005,-23.418445000000002,6
-58.189468299999994,-23.418378,6
-58.189033499999994,-23.418474,6
-58.1934051,-23.419282,6
-58.1933937,-23.419273,6
-58.190052,-23.418489,6
-58.190071100000004,-23.418492999999998,6
-58.1902885,-23.418360999999997,6
-58.19036479999999,-23.418861,6
-58.190177899999995,-23.418329,6
-58.190151199999995,-23.418333999999998,6
-58.1900939,-23.418461999999998,6
-58.1911125,-23.418828,6
-58.1912002,-23.418874,6
-58.191184899999996,-23.418903,6
-58.190998,-23.418653,6
-58.1912193,-23.418756,6
-58.1911392,-23.418691,6
-58.191246,-23.418788,6
-58.191425300000006,-23.418767000000003,6
-58.193412699999996,-23.419256,6
-58.19338979999999,-23.419301,6
-58.191257400000005,-23.418903,6
-58.1921691,-23.418769,6
-58.1921463,-23.418769,6
-58.1921844,-23.418722,6
-58.1921577,-23.418777,6
-58.192508600000004,-23.411001000000002,6
-58.192699399999995,-23.411111,6
-58.192676500000005,-23.410888,6
-58.1928558,-23.41069,6
-58.195938100000006,-23.409317,6
-58.1958885,-23.409198,6
-58.196002899999996,-23.409303,6
-58.1959838,-23.409275,6
-58.195816,-23.409189,6
-58.195789299999994,-23.408388000000002,6
-58.195816,-23.408443,6
-58.195426899999994,-23.407617000000002,6
-58.202659600000004,-23.379978,6
-58.2008247,-23.365554,6
-58.195877,-23.361787,6
-58.20344920000001,-23.349441,6
-58.205715100000006,-23.350698,6
-58.20582579999999,-23.350727,6
-58.2058525,-23.350622,6
-58.206012699999995,-23.347827,6
-58.178333200000004,-23.327114,6
-58.16910550000001,-23.318794,6
-58.1599235,-23.297704,6
-58.159698399999996,-23.297607,6
-58.159141500000004,-23.2973,6
-58.15639870000001,-23.296831,6
-58.1563262,-23.296731,6
-58.155761700000006,-23.290682999999998,6
-58.15523520000001,-23.288539,6
-58.1554412,-23.288808,6
-58.155322999999996,-23.288908,6
-58.1555404,-23.288726,6
-58.1553878,-23.288972,6
-58.155422200000004,-23.288784,6
-58.1505699,-23.297603,6
-58.150363899999995,-23.297512,6
-58.150981900000005,-23.291528,6
-58.15086360000001,-23.290784,6
-58.1508064,-23.290418,6
-58.152233100000004,-23.286163000000002,6
-58.1523017,-23.286016,6
-58.15371700000001,-23.284154,6
-58.1534996,-23.283603,6
-58.1935691,-23.33328,6
-58.2100181,-23.346456,6
-58.2099647,-23.346416,6
-58.210090599999994,-23.346363,6
-58.211158700000006,-23.34695,6
-58.208892799999994,-23.348539000000002,6
-58.216934200000004,-23.351839000000002,6
-58.217247,-23.353551,6
-58.2171859,-23.354515,6
-58.2171058,-23.3547,6
-58.2171897,-23.354654,6
-58.2105178,-23.350084,6
-58.210346200000004,-23.350164000000003,6
-58.2106056,-23.350177,6
-58.2105255,-23.350164000000003,6
-58.2106056,-23.348999,6
-58.210536899999994,-23.348999,6
-58.2105598,-23.349039,6
-58.2079696,-23.347764,6
-58.2080039,-23.347791,6
-58.2079353,-23.347747000000002,6
-58.2080154,-23.347686,6
-58.2088203,-23.348470000000002,6
-58.2105331,-23.349039,6
-58.210502600000005,-23.349012,6
-58.210514,-23.349048,6
-58.2079086,-23.347827,6
-58.2079429,-23.34781,6
-58.2079162,-23.347773999999998,6
-58.207939100000004,-23.347816,6
-58.2070465,-23.34797,6
-58.2077178,-23.348056,6
-58.2075042,-23.347881,6
-58.2075576,-23.347862,6
-58.2079238,-23.347801,6
-58.2079505,-23.347785000000002,6
-58.206695499999995,-23.348726,6
-58.2065887,-23.348585,6
-58.204303700000004,-23.349103,6
-58.204975100000006,-23.349071,6
-58.204902600000004,-23.349151000000003,6
-58.2048873,-23.34918,6
-58.204868299999994,-23.349138,6
-58.2079544,-23.347803,6
-58.2079238,-23.347747000000002,6
-58.2079658,-23.347814,6
-58.20932,-23.348770000000002,6
-58.2093353,-23.348863,6
-58.2105522,-23.349037,6
-58.2127037,-23.349002,6
-58.2126655,-23.349086,6
-58.2104988,-23.350133,6
-58.2131652,-23.351952999999998,6
-58.213088899999995,-23.351979999999998,6
-58.215667700000004,-23.357944,6
-58.211277,-23.355536999999998,6
-58.2112998,-23.355501,6
-58.2113075,-23.355503,6
-58.216693799999994,-23.356939,6
-58.217327100000006,-23.358047,6
-58.218551600000005,-23.357779999999998,6
-58.222927,-23.363424,6
-58.223529799999994,-23.364010999999998,6
-58.2235603,-23.36399,6
-58.223491599999996,-23.364017,6
-58.2236976,-23.364091000000002,6
-58.2236213,-23.364101,6
-58.2235908,-23.364055,6
-58.2236061,-23.364109,6
-58.223544999999994,-23.364007,6
-58.22357170000001,-23.363951999999998,6
-58.223442000000006,-23.364128,6
-58.2236709,-23.364032,6
-58.2236289,-23.364048999999998,6
-58.2236289,-23.36412,6
-58.2236671,-23.364143,6
-58.2236213,-23.364292000000003,6
-58.22358320000001,-23.364067000000002,6
-58.2239608,-23.363988,6
-58.22357170000001,-23.364097,6
-58.2241554,-23.364263,6
-58.2241363,-23.365223999999998,6
-58.22430799999999,-23.365304000000002,6
-58.22409820000001,-23.365217,6
-58.2234039,-23.364187,6
-58.2233848,-23.363981,6
-58.2287826,-23.366733,6
-58.228851299999995,-23.366737,6
-58.2301025,-23.369083,6
-58.2377052,-23.370729,6
-58.2377548,-23.370738,6
-58.237571700000004,-23.371412,6
-58.23638149999999,-23.372446,6
-58.236320400000004,-23.373191000000002,6
-58.237697600000004,-23.370698,6
-58.237873,-23.370801,6
-58.2357978,-23.369472000000002,6
-58.2312202,-23.366546,6
-58.2204971,-23.360197,6
-58.2204971,-23.360219,6
-58.2203559,-23.360162,6
-58.2205123,-23.360197,6
-58.2204704,-23.360267,6
-58.2206077,-23.360167999999998,6
-58.225315,-23.350891,6
-58.23849860000001,-23.338129000000002,6
-58.253730700000006,-23.335046,6
-58.263565,-23.329515,6
-58.263641299999996,-23.329492000000002,6
-58.2650108,-23.329263,6
-58.2666397,-23.32905,6
-58.267349200000005,-23.32903,6
-58.26931379999999,-23.333477,6
-58.2952919,-23.34835,6
-58.299701600000006,-23.346957999999997,6
-58.299617700000006,-23.347003,6
-58.302825899999995,-23.347873,6
-58.303928299999995,-23.347316,6
-58.3064384,-23.347925,6
-58.312614399999994,-23.351423,6
-58.3221321,-23.350454,6
-58.3209495,-23.348072,6
-58.3262748,-23.343675,6
